ts,account,symbol,side,size_usd,collateral,execution_price,leverage,order_type,pnl
1768309414123934000,25,ETH-USD,Sell,353546772,117566087,3128740000,0,Decrease,-560270
1768309414123934000,24,ETH-USD,Buy,444905760,147857015,3128740000,0,Decrease,-701772
1768309414823934000,25,ETH-USD,Sell,872292711,290066403,3128740000,3,Increase,0
1768309414823934000,24,ETH-USD,Buy,814723893,270759908,3128740000,3,Increase,0
1768309415523934000,37,ETH-USD,Sell,3542346750,1768339498,3128740000,0,Decrease,-6348905
1768309415523934000,36,ETH-USD,Buy,2907383050,1450784142,3128740000,0,Decrease,-3642639
1768309416823934000,27,ETH-USD,Sell,1243357389,413209106,3128303962,0,Decrease,-1672553
1768309416823934000,26,ETH-USD,Buy,821604555,273210902,3128303962,0,Decrease,-1327493
1768309417523934000,20,ETH-USD,Buy,837248145,278245467,3128303962,0,Decrease,-1536469
1768309417523934000,21,ETH-USD,Sell,830990685,276332103,3128303962,0,Decrease,-1301148
1768309417623934000,26,ETH-USD,Buy,1057992399,351606141,3128303962,3,Increase,0
1768309417623934000,27,ETH-USD,Sell,1031088984,342871457,3128303962,3,Increase,0
1768309418023934000,21,ETH-USD,Sell,348493059,115885559,3128303962,3,Increase,0
1768309418023934000,20,ETH-USD,Buy,576230406,191500572,3128286683,3,Increase,0
1768309419023934000,37,ETH-USD,Sell,3625997094,1810097750,3128286683,2,Increase,0
1768309419023934000,36,ETH-USD,Buy,3115773536,1554770995,3128286683,2,Increase,0
1768309420023934000,51,ETH-USD,Sell,10842641642,5412646708,3128286683,2,Increase,0
1768309420023934000,50,ETH-USD,Buy,11831117140,5903727453,3128270000,2,Increase,0
1768309423023934000,53,ETH-USD,Sell,15266104000,7620839117,3128300000,2,Increase,0
1768309423023934000,52,ETH-USD,Buy,13145116600,6559413184,3128300000,2,Increase,0
1768309425423934000,23,ETH-USD,Sell,478069944,158974193,3128418450,0,Decrease,-605444
1768309425423934000,22,ETH-USD,Buy,366061410,121654409,3128418450,0,Decrease,-535807
1768309426023934000,23,ETH-USD,Sell,357265593,118802719,3128420261,3,Increase,0
1768309426023934000,22,ETH-USD,Buy,712654134,236838724,3128420261,3,Increase,0
1768309427423934000,24,ETH-USD,Buy,814723893,270759908,3128420261,0,Decrease,-1259057
1768309427423934000,25,ETH-USD,Sell,872292711,290066403,3128420261,0,Decrease,-1171674
1768309428023934000,21,ETH-USD,Sell,348493059,115885559,3128420261,0,Decrease,-536464
1768309428023934000,20,ETH-USD,Buy,576230406,191500572,3128420261,0,Decrease,-915490
1768309428123934000,24,ETH-USD,Buy,867253521,288217254,3128620207,3,Increase,0
1768309428123934000,25,ETH-USD,Sell,849107523,282356555,3128620207,3,Increase,0
1768309428523934000,21,ETH-USD,Sell,484310406,161049354,3128620207,3,Increase,0
1768309428523934000,20,ETH-USD,Buy,700185201,232694882,3128620207,3,Increase,0
1768309430023934000,30,ETH-USD,Buy,2241735204,1119074214,3128620207,0,Decrease,-3137928
1768309430023934000,31,ETH-USD,Sell,1755217654,876204653,3128720000,0,Decrease,-2401883
1768309432023934000,31,ETH-USD,Sell,3059888160,1527496170,3128720000,2,Increase,0
1768309432023934000,30,ETH-USD,Buy,1673929566,835290854,3128840314,2,Increase,0
1768309436023934000,26,ETH-USD,Buy,1057992399,351606141,3128810000,0,Decrease,-1414063
1768309436023934000,27,ETH-USD,Sell,1031088984,342871457,3128810000,0,Decrease,-1714238
1768309436823934000,26,ETH-USD,Buy,755920494,251217578,3128810000,3,Increase,0
1768309436823934000,27,ETH-USD,Sell,834140745,277379603,3128810000,3,Increase,0
1768309438023934000,32,ETH-USD,Buy,2589065450,1291943660,3128810000,0,Decrease,-3470162
1768309438023934000,33,ETH-USD,Sell,2778356640,1386955635,3128720000,0,Decrease,-4057673
1768309438523934000,20,ETH-USD,Buy,700185201,232694882,3128720000,0,Decrease,-1035669
1768309438523934000,21,ETH-USD,Sell,484310406,161049354,3128720000,0,Decrease,-748297
1768309439023934000,21,ETH-USD,Sell,785308719,261141327,3128720000,3,Increase,0
1768309439023934000,20,ETH-USD,Buy,762781935,253497864,3128720000,3,Increase,0
1768309440523934000,33,ETH-USD,Sell,2275840154,1136099405,3128302618,2,Increase,0
1768309440523934000,32,ETH-USD,Buy,1658000386,827342193,3128302618,2,Increase,0
1768309440723934000,25,ETH-USD,Sell,849107523,282356555,3128302618,0,Decrease,-1227752
1768309440723934000,24,ETH-USD,Buy,867253521,288217254,3128302618,0,Decrease,-1428156
1768309441023934000,23,ETH-USD,Sell,357265593,118802719,3128302618,0,Decrease,-526914
1768309441023934000,22,ETH-USD,Buy,712654134,236838724,3128302618,0,Decrease,-1103203
1768309441423934000,24,ETH-USD,Buy,807102075,268226923,3128302618,3,Increase,0
1768309441423934000,25,ETH-USD,Sell,757674894,251952159,3128302618,3,Increase,0
1768309441623934000,22,ETH-USD,Buy,889063602,295465471,3128302618,3,Increase,0
1768309441623934000,23,ETH-USD,Sell,316584222,105274807,3128302618,3,Increase,0
1768309449023934000,21,ETH-USD,Sell,785308719,261141327,3128007247,0,Decrease,-1036829
1768309449023934000,20,ETH-USD,Buy,762781935,253497864,3128007247,0,Decrease,-1352734
1768309449523934000,21,ETH-USD,Sell,624975846,207825302,3128007247,3,Increase,0
1768309449523934000,20,ETH-USD,Buy,799518651,265706699,3128007247,3,Increase,0
1768309450023934000,35,ETH-USD,Sell,1734902398,865716297,3128007247,0,Decrease,-2052814
1768309450023934000,34,ETH-USD,Buy,2334061658,1164696768,3128007247,0,Decrease,-3893743
1768309453023934000,34,ETH-USD,Buy,2677533760,1336089347,3127960000,2,Increase,0
1768309453023934000,35,ETH-USD,Sell,2930898520,1463104542,3127960000,2,Increase,0
1768309454023934000,24,ETH-USD,Buy,807102075,268226923,3127960000,0,Decrease,-1293475
1768309454023934000,25,ETH-USD,Sell,757674894,251952159,3127960000,0,Decrease,-1066523
1768309454723934000,25,ETH-USD,Sell,339696456,112960395,3127960000,3,Increase,0
1768309454723934000,24,ETH-USD,Buy,393497367,130772292,3127960000,3,Increase,0
1768309455223934000,27,ETH-USD,Sell,834140745,277379603,3127960000,0,Decrease,-903059
1768309455223934000,26,ETH-USD,Buy,755920494,251217578,3127960000,0,Decrease,-1227717
1768309456023934000,26,ETH-USD,Buy,1109800206,368823602,3127960000,3,Increase,0
1768309456023934000,27,ETH-USD,Sell,800121618,266067109,3127918767,3,Increase,0
1768309456623934000,23,ETH-USD,Sell,316584222,105274807,3127918767,0,Decrease,-444497
1768309456623934000,22,ETH-USD,Buy,889063602,295465471,3127918767,0,Decrease,-1464195
1768309457223934000,23,ETH-USD,Sell,670625781,223005427,3127918767,3,Increase,0
1768309457223934000,22,ETH-USD,Buy,596181315,198130924,3127918767,3,Increase,0
1768309459523934000,21,ETH-USD,Sell,624975846,207825302,3128195182,0,Decrease,-894747
1768309459523934000,20,ETH-USD,Buy,799518651,265706699,3128195182,0,Decrease,-1046926
1768309460023934000,21,ETH-USD,Sell,350357859,116505667,3128195182,3,Increase,0
1768309460023934000,20,ETH-USD,Buy,447336129,148664707,3128224692,3,Increase,0
1768309462023934000,30,ETH-USD,Buy,1673929566,835290854,3128235905,0,Decrease,-2822358
1768309462023934000,31,ETH-USD,Sell,3059888160,1527496170,3128235905,0,Decrease,-3890483
1768309464023934000,30,ETH-USD,Buy,1873813306,935032840,3128235905,2,Increase,0
1768309464023934000,31,ETH-USD,Sell,1657970002,827658625,3128245290,2,Increase,0
1768309467323934000,24,ETH-USD,Buy,393497367,130772292,3128243427,0,Decrease,-510974
1768309467323934000,25,ETH-USD,Sell,339696456,112960395,3128243427,0,Decrease,-503313
1768309468023934000,24,ETH-USD,Buy,505524135,168002521,3128243427,3,Increase,0
1768309468023934000,25,ETH-USD,Sell,707608662,235303468,3128243427,3,Increase,0
1768309470023934000,21,ETH-USD,Sell,350357859,116505667,3128229121,0,Decrease,-496309
1768309470023934000,20,ETH-USD,Buy,447336129,148664707,3128229121,0,Decrease,-665861
1768309470523934000,21,ETH-USD,Sell,591866790,196815437,3128260000,3,Increase,0
1768309470523934000,20,ETH-USD,Buy,502398555,166963787,3128260000,3,Increase,0
1768309471523934000,37,ETH-USD,Sell,3625997094,1810097750,3128260000,0,Decrease,-6448356
1768309471523934000,36,ETH-USD,Buy,3115773536,1554770995,3128260000,0,Decrease,-5583491
1768309472223934000,23,ETH-USD,Sell,670625781,223005427,3128253743,0,Decrease,-1007925
1768309472223934000,22,ETH-USD,Buy,596181315,198130924,3128253743,0,Decrease,-767198
1768309472823934000,23,ETH-USD,Sell,915327045,304376754,3128253743,3,Increase,0
1768309472823934000,22,ETH-USD,Buy,732011373,243271780,3128253743,3,Increase,0
1768309474423934000,27,ETH-USD,Sell,800121618,266067109,3128260000,0,Decrease,-1180295
1768309474423934000,26,ETH-USD,Buy,1109800206,368823602,3128260000,0,Decrease,-1396853
1768309475023934000,36,ETH-USD,Buy,4534725696,2262828123,3128260000,2,Increase,0
1768309475023934000,37,ETH-USD,Sell,4042024746,2017778754,3128260000,2,Increase,0
1768309475223934000,27,ETH-USD,Sell,733889796,244042821,3128260000,3,Increase,0
1768309475223934000,26,ETH-USD,Buy,977894076,324986798,3128260000,3,Increase,0
1768309480523934000,20,ETH-USD,Buy,502398555,166963787,3128297664,0,Decrease,-744024
1768309480523934000,21,ETH-USD,Sell,591866790,196815437,3128297664,0,Decrease,-892237
1768309480623934000,24,ETH-USD,Buy,505524135,168002521,3128297664,0,Decrease,-686647
1768309480623934000,25,ETH-USD,Sell,707608662,235303468,3128297664,0,Decrease,-987056
1768309481023934000,20,ETH-USD,Buy,610018044,202729330,3128297664,3,Increase,0
1768309481023934000,21,ETH-USD,Sell,915965556,304589080,3128297664,3,Increase,0
1768309481323934000,25,ETH-USD,Sell,857153559,285032131,3128297664,3,Increase,0
1768309481323934000,24,ETH-USD,Buy,482383497,160312116,3128297664,3,Increase,0
1768309485523934000,33,ETH-USD,Sell,2275840154,1136099405,3128340000,0,Decrease,-3440893
1768309485523934000,32,ETH-USD,Buy,1658000386,827342193,3128340000,0,Decrease,-2462987
1768309487823934000,23,ETH-USD,Sell,915327045,304376754,3128327177,0,Decrease,-1278145
1768309487823934000,22,ETH-USD,Buy,732011373,243271780,3128327177,0,Decrease,-986383
1768309488023934000,32,ETH-USD,Buy,1948947830,972524968,3128327177,2,Increase,0
1768309488023934000,40,ETH-USD,Buy,4524158038,2257554861,3128327177,0,Decrease,-6779443
1768309488023934000,41,ETH-USD,Sell,6213677638,3101867877,3128327177,0,Decrease,-7683369
1768309488023934000,33,ETH-USD,Sell,2630923154,1313356839,3128327177,2,Increase,0
1768309488423934000,23,ETH-USD,Sell,894691626,297514789,3128292407,3,Increase,0
1768309488423934000,22,ETH-USD,Buy,447971472,148875853,3128292407,3,Increase,0
1768309491023934000,20,ETH-USD,Buy,610018044,202729330,3128270000,0,Decrease,-834181
1768309491023934000,21,ETH-USD,Sell,915965556,304589080,3128270000,0,Decrease,-1238015
1768309491523934000,20,ETH-USD,Buy,657562353,218529889,3128270000,3,Increase,0
1768309491523934000,21,ETH-USD,Sell,615643533,204721997,3128270000,3,Increase,0
1768309493023934000,41,ETH-USD,Sell,6097107872,3043676250,3128326256,2,Increase,0
1768309493023934000,40,ETH-USD,Buy,5296256350,2642831919,3128326256,2,Increase,0
1768309493623934000,27,ETH-USD,Sell,733889796,244042821,3128326256,0,Decrease,-1086636
1768309493623934000,26,ETH-USD,Buy,977894076,324986798,3128326256,0,Decrease,-1404572
1768309493923934000,25,ETH-USD,Sell,857153559,285032131,3128326256,0,Decrease,-1251210
1768309493923934000,24,ETH-USD,Buy,482383497,160312116,3128326256,0,Decrease,-694398
1768309494023934000,30,ETH-USD,Buy,1873813306,935032840,3128363743,0,Decrease,-2818623
1768309494023934000,31,ETH-USD,Sell,1657970002,827658625,3128363743,0,Decrease,-2632460
1768309494423934000,26,ETH-USD,Buy,905348466,300877474,3128363743,3,Increase,0
1768309494423934000,27,ETH-USD,Sell,640063221,212842357,3128363743,3,Increase,0
1768309494623934000,25,ETH-USD,Sell,536827218,178512945,3128363743,3,Increase,0
1768309494623934000,24,ETH-USD,Buy,701379150,233091671,3128363743,3,Increase,0
1768309496023934000,31,ETH-USD,Sell,2096185612,1046415858,3128635243,2,Increase,0
1768309496023934000,30,ETH-USD,Buy,3116120702,1554944231,3128635243,2,Increase,0
1768309501523934000,21,ETH-USD,Sell,615643533,204721997,3134254071,0,Decrease,-1976049
1768309501523934000,20,ETH-USD,Buy,657562353,218529889,3134254071,0,Decrease,406286
1768309502023934000,21,ETH-USD,Sell,584851809,194482722,3134254071,3,Increase,0
1768309502023934000,20,ETH-USD,Buy,527185284,175201243,3134276366,3,Increase,0
1768309503423934000,23,ETH-USD,Sell,894691626,297514789,3134276366,0,Decrease,-2979550
1768309503423934000,22,ETH-USD,Buy,447971472,148875853,3134276366,0,Decrease,222988
1768309504023934000,23,ETH-USD,Sell,364832814,121319072,3134302549,3,Increase,0
1768309504023934000,22,ETH-USD,Buy,509637594,169369561,3134302549,3,Increase,0
1768309507223934000,24,ETH-USD,Buy,701379150,233091671,3134305030,0,Decrease,334997
1768309507223934000,25,ETH-USD,Sell,536827218,178512945,3134305030,0,Decrease,-1783924
1768309507923934000,25,ETH-USD,Sell,866948769,288289364,3134305030,3,Increase,0
1768309507923934000,24,ETH-USD,Buy,804889530,267491621,3134305030,3,Increase,0
1768309512023934000,20,ETH-USD,Buy,527185284,175201243,3134870000,0,Decrease,-502486
1768309512023934000,21,ETH-USD,Sell,584851809,194482722,3134800000,0,Decrease,-772343
1768309512523934000,21,ETH-USD,Sell,933543438,310434312,3134800000,3,Increase,0
1768309512523934000,20,ETH-USD,Buy,603135519,200442038,3134800000,3,Increase,0
1768309512823934000,26,ETH-USD,Buy,905348466,300877474,3134800000,0,Decrease,610444
1768309512823934000,27,ETH-USD,Sell,640063221,212842357,3134800000,0,Decrease,-2203626
1768309513023934000,34,ETH-USD,Buy,2677533760,1336089347,3134800000,0,Decrease,2627827
1768309513023934000,35,ETH-USD,Sell,2930898520,1463104542,3134800000,0,Decrease,-9946326
1768309513623934000,26,ETH-USD,Buy,744201519,247322972,3134800000,3,Increase,0
1768309513623934000,27,ETH-USD,Sell,848903838,282288823,3134800000,3,Increase,0
1768309516023934000,43,ETH-USD,Sell,5243768238,2616640351,3134618289,0,Decrease,-16727851
1768309516023934000,42,ETH-USD,Buy,5181193438,2586451765,3134618289,0,Decrease,2950179
1768309516023934000,34,ETH-USD,Buy,2111348414,1053562859,3134890000,2,Increase,0
1768309516023934000,35,ETH-USD,Sell,2438944420,1217521055,3134890000,2,Increase,0
1768309519023934000,22,ETH-USD,Buy,509637594,169369561,3143649999,0,Decrease,852748
1768309519023934000,23,ETH-USD,Sell,364832814,121319072,3143649999,0,Decrease,-1566240
1768309519623934000,22,ETH-USD,Buy,460230357,152949889,3143649999,3,Increase,0
1768309519623934000,23,ETH-USD,Sell,492295587,163704693,3143649999,3,Increase,0
1768309520523934000,25,ETH-USD,Sell,866948769,288289364,3143455815,0,Decrease,-3563404
1768309520523934000,24,ETH-USD,Buy,804889530,267491621,3143455815,0,Decrease,1392638
1768309521223934000,25,ETH-USD,Sell,773290128,257144744,3143455815,3,Increase,0
1768309521223934000,24,ETH-USD,Buy,853133907,283524836,3143455815,3,Increase,0
1768309522023934000,42,ETH-USD,Buy,4903791070,2446991744,3143455815,2,Increase,0
1768309522023934000,43,ETH-USD,Sell,3652695656,1823425672,3143455815,2,Increase,0
1768309522523934000,20,ETH-USD,Buy,603135519,200442038,3145991207,0,Decrease,1436620
1768309522523934000,21,ETH-USD,Sell,933543438,310434312,3145991207,0,Decrease,-4443067
1768309523023934000,20,ETH-USD,Buy,592704741,196975543,3145991207,3,Increase,0
1768309523023934000,21,ETH-USD,Sell,716027598,238103044,3145991207,3,Increase,0
1768309526023934000,31,ETH-USD,Sell,2096185612,1046415858,3146396281,0,Decrease,-14869868
1768309526023934000,30,ETH-USD,Buy,3116120702,1554944231,3146396281,0,Decrease,13281451
1768309527523934000,36,ETH-USD,Buy,4534725696,2262828123,3146647223,0,Decrease,20761008
1768309527523934000,37,ETH-USD,Sell,4042024746,2017778754,3146647223,0,Decrease,-29018050
1768309528023934000,31,ETH-USD,Sell,2215239644,1105847631,3146647223,2,Increase,0
1768309528023934000,30,ETH-USD,Buy,2871315590,1432786480,3146647223,2,Increase,0
1768309531023934000,36,ETH-USD,Buy,2612133312,1303454523,3146769440,2,Increase,0
1768309531023934000,37,ETH-USD,Sell,3451376720,1722927259,3146769440,2,Increase,0
1768309532023934000,26,ETH-USD,Buy,744201519,247322972,3146769440,0,Decrease,1964448
1768309532023934000,27,ETH-USD,Sell,848903838,282288823,3146769440,0,Decrease,-4242911
1768309532823934000,26,ETH-USD,Buy,745859145,247873856,3147085000,3,Increase,0
1768309532823934000,27,ETH-USD,Sell,853489452,283813693,3147085000,3,Increase,0
1768309533023934000,21,ETH-USD,Sell,716027598,238103044,3147085000,0,Decrease,-1154356
1768309533023934000,32,ETH-USD,Buy,1948947830,972524968,3147085000,0,Decrease,9157606
1768309533023934000,20,ETH-USD,Buy,592704741,196975543,3147085000,0,Decrease,-542440
1768309533023934000,33,ETH-USD,Sell,2630923154,1313356839,3147085000,0,Decrease,-19193178
1768309533523934000,21,ETH-USD,Sell,455697906,151534744,3147085000,3,Increase,0
1768309533523934000,20,ETH-USD,Buy,356879439,118602934,3147085000,3,Increase,0
1768309533823934000,24,ETH-USD,Buy,853133907,283524836,3147085000,0,Decrease,-62173
1768309533823934000,25,ETH-USD,Sell,773290128,257144744,3147085000,0,Decrease,-1843058
1768309534523934000,24,ETH-USD,Buy,863604036,287004408,3147245030,3,Increase,0
1768309534523934000,25,ETH-USD,Sell,618118923,205545146,3147245030,3,Increase,0
1768309534623934000,22,ETH-USD,Buy,460230357,152949889,3147245030,0,Decrease,-62014
1768309534623934000,23,ETH-USD,Sell,492295587,163704693,3147245030,0,Decrease,-1193141
1768309535223934000,23,ETH-USD,Sell,623783964,207428961,3147245030,3,Increase,0
1768309535223934000,22,ETH-USD,Buy,735825888,244539471,3147245030,3,Increase,0
1768309535523934000,32,ETH-USD,Buy,1609815832,803298101,3147245030,2,Increase,0
1768309535523934000,33,ETH-USD,Sell,2892318182,1443845237,3147245030,2,Increase,0
1768309543523934000,21,ETH-USD,Sell,455697906,151534744,3146215000,0,Decrease,-445466
1768309543523934000,20,ETH-USD,Buy,356879439,118602934,3146215000,0,Decrease,-545624
1768309544023934000,20,ETH-USD,Buy,459347388,152656449,3146215000,3,Increase,0
1768309544023934000,21,ETH-USD,Sell,790329996,262811069,3146218146,3,Increase,0
1768309547123934000,24,ETH-USD,Buy,863604036,287004408,3146430000,0,Decrease,-1288782
1768309547123934000,25,ETH-USD,Sell,618118923,205545146,3146430000,0,Decrease,-603222
1768309547823934000,25,ETH-USD,Sell,531117384,176614235,3146430000,3,Increase,0
1768309547823934000,24,ETH-USD,Buy,396450180,131753610,3146430000,3,Increase,0
